"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1328.5,10.427,59.067,116.9952,284.3186,5.3008,5.354,2.4523,3.3587,4.3126
1328.625,10.442,57.6721,116.2819,276.2923,5.4805,5.5936,2.5236,3.5249,4.4793
1328.75,10.457,55.7205,113.3649,268.3928,5.8547,6.3217,2.5625,3.745,4.7726
1328.875,10.473,53.0088,110.2825,261.3926,6.3557,7.3592,2.5777,4.0194,5.1457
1329,10.488,49.6568,107.8481,256.8551,6.9225,8.3738,2.5949,4.246,5.5242
1329.125,10.503,39.1441,100.0258,255.7348,7.4934,9.0809,2.5152,4.3993,5.8428
1329.25,10.518,29.4138,93.9382,256.9436,7.7649,9.4955,2.4587,4.4142,5.9692
1329.375,10.534,19.2369,88.5396,258.5135,8.2385,10.0683,2.4245,4.4166,6.0977
1329.5,10.549,8.2799,83.2512,258.1328,9.0388,11.1429,2.4004,4.511,6.3104
1329.625,10.564,-11.3785,72.1413,255.8884,11.599,13.8934,2.4828,4.6917,6.9906
1329.75,10.579,-21.6991,66.2451,255.9731,12.701,15.1854,2.4736,4.6934,7.1418
1329.875,10.595,-28.4365,63.8696,258.9988,13.055,15.8703,2.3726,4.6074,7.0518
1330,10.61,-33.8543,64.1314,265.3855,12.6749,15.5891,2.2132,4.3146,6.6311
1330.125,10.625,-38.4258,67.2892,276.9117,10.0814,12.5176,2.1169,3.9829,5.834
1330.25,10.64,-39.4308,70.412,281.7462,8.6499,10.6228,2.1493,3.825,5.4868
1330.375,10.655,-39.0455,74.6658,284.1208,7.8434,9.2764,2.2553,3.7661,5.308
1330.5,10.671,-39.6229,79.5468,285.0581,7.1402,8.1439,2.3874,3.7458,5.1487
1330.625,10.686,-49.9518,79.5885,285.705,6.9929,7.7985,2.254,3.7314,5.1213
1330.75,10.701,-60.4061,75.1607,289.8036,7.2544,7.9516,2.1243,3.6878,5.136
1330.875,10.716,-72.3219,68.6373,295.7045,7.7743,8.4552,2.0322,3.6409,5.1789
1331,10.732,-84.6637,62.0575,300.4629,8.412,9.2934,1.9835,3.6415,5.2815
1331.125,10.747,-101.5842,54.2781,301.5981,9.2085,10.233,1.9631,3.6671,5.4757
1331.25,10.762,-110.1742,51.2333,301.2603,9.3951,10.5239,1.9464,3.6754,5.5468
1331.375,10.777,-115.3982,50.1998,300.6296,9.4021,10.5738,1.9368,3.6734,5.545
1331.5,10.793,-119.1862,50.0708,300.3893,9.3787,10.5173,1.9409,3.6699,5.5403
1331.625,10.808,-122.0204,49.9354,301.3421,9.1667,10.0636,1.9325,3.6488,5.4907
1331.75,10.823,-122.4241,50.1186,302.2148,8.9203,9.7188,1.927,3.6418,5.4469
1331.875,10.838,-121.7214,50.6453,303.0543,8.7341,9.3662,1.9174,3.6321,5.4367
1332,10.854,-120.6507,51.4477,303.8535,8.5582,8.9975,1.8964,3.6229,5.4127
1332.125,10.869,-115.2941,53.1082,304.1139,8.5518,8.9763,1.8914,3.6237,5.3969
1332.25,10.884,-110.1547,52.3701,303.4444,8.6846,9.226,1.9001,3.6323,5.4182
1332.375,10.899,-104.1216,49.8038,302.2352,8.8881,9.6389,1.927,3.6356,5.4451
1332.5,10.915,-96.2232,46.1839,300.8462,9.2905,10.1564,1.9631,3.6519,5.5442
1332.625,10.93,-73.2991,46.0544,298.3529,9.8116,11.2188,2.0131,3.6988,5.6415
1332.75,10.945,-53.741,53.6644,296.1572,9.3006,10.6365,2.0808,3.6821,5.5038
1332.875,10.96,-33.4356,67.3601,293.8748,7.9806,8.9073,2.1858,3.6537,5.2238
1333,10.976,-11.9882,85.2137,291.7606,6.6161,7.2987,2.3337,3.6154,4.8904
1333.125,10.991,21.5755,113.7802,288.1433,5.3285,5.5723,2.463,3.3283,4.2681
1333.25,11.008,37.9609,124.9889,285.5139,5.1313,4.9677,2.4921,3.2358,4.149
1333.375,11.027,46.5453,126.8954,283.9716,5.1276,4.8224,2.5045,3.2399,4.1603
1333.5,11.045,51.9453,123.7143,283.4193,5.1559,4.9037,2.5134,3.2803,4.2081
1333.625,11.064,56.0479,116.7018,280.6602,5.378,5.4316,2.4773,3.4418,4.3912
1333.75,11.083,57.5051,113.8647,279.0928,5.4948,5.7601,2.4643,3.516,4.4697
1333.875,11.102,57.9478,112.9488,278.2717,5.5585,5.9883,2.4776,3.547,4.5116
1334,11.121,58.0536,112.9245,277.8569,5.6071,6.1841,2.4893,3.5623,4.539
1334.125,11.14,57.0819,116.5417,278.8298,5.5334,6.1384,2.4647,3.517,4.477
1334.25,11.159,55.7985,117.2647,278.6063,5.5069,6.0917,2.4652,3.5053,4.465
1334.375,11.178,53.9264,114.8318,276.8036,5.5739,6.0494,2.4615,3.5566,4.5155
1334.5,11.197,51.1713,110.0151,272.9357,5.7844,6.2859,2.4467,3.6783,4.6918
1334.625,11.216,44.0814,101.7249,263.2658,6.6074,7.9694,2.4547,4.0597,5.2569
1334.75,11.235,38.2811,95.4008,259.403,7.3378,8.7539,2.4661,4.297,5.7221
1334.875,11.254,31.9751,89.0914,258.9563,7.6894,9.1238,2.4695,4.3658,5.9483
1335,11.273,24.5556,82.1549,261.1695,8.1214,9.7268,2.4208,4.3271,5.9798
1335.125,11.292,9.1969,73.0637,273.0052,8.2065,9.8235,2.2207,3.9799,5.577
1335.25,11.311,0.1615,72.7787,279.3212,8.0888,9.7583,2.1595,3.8383,5.3871
1335.375,11.33,-5.7547,77.9262,282.256,8.0344,9.8916,2.158,3.7929,5.3252
1335.5,11.348,-9.5326,86.3223,283.2473,7.8482,10.0952,2.1743,3.7704,5.2279
1335.625,11.367,-10.8066,94.6282,283.0181,7.0632,9.2558,2.2049,3.7551,5.031
1335.75,11.386,-10.6379,94.4563,282.8075,6.9621,9.0163,2.2207,3.7537,5.0163
1335.875,11.405,-9.6802,91.8701,283.111,7.0591,9.0743,2.2114,3.7547,5.0538
1336,11.424,-7.9903,90.812,284.0508,7.0616,9.0323,2.1743,3.7382,5.0502
1336.125,11.443,-1.5824,96.1965,284.3874,6.7946,8.7602,2.2425,3.7182,4.9415
1336.25,11.462,4.449,98.3249,283.4218,6.4834,8.3389,2.3327,3.6908,4.8655
1336.375,11.481,10.4136,98.1722,281.5681,6.2926,7.88,2.3772,3.7079,4.8536
1336.5,11.5,16.0419,97.5091,279.7733,6.2566,7.5428,2.367,3.7353,4.8576
1336.625,11.519,24.5305,102.8063,279.3121,6.0114,7.1668,2.3667,3.6761,4.7245
1336.75,11.538,28.612,106.8375,279.5189,5.8628,6.976,2.3856,3.6241,4.6444
1336.875,11.557,31.0647,109.2975,279.9949,5.7373,6.7429,2.4032,3.5845,4.5962
1337,11.576,32.724,109.7909,280.6602,5.6501,6.4178,2.3911,3.5616,4.5605
1337.125,11.595,27.9549,105.669,284.6202,5.6768,6.4046,2.3216,3.5322,4.5359
1337.25,11.614,21.752,100.0032,287.5826,5.8442,6.6406,2.2716,3.5621,4.6084
1337.375,11.633,14.5763,93.312,289.7987,6.145,6.9861,2.2203,3.6045,4.745
1337.5,11.652,7.2999,87.1455,291.4879,6.6417,7.6841,2.178,3.6198,4.8878
1337.625,11.67,2.8231,82.3797,292.0984,7.7725,9.7023,2.1156,3.6598,5.1139
1337.75,11.689,5.8494,82.5561,291.1279,7.6664,9.5836,2.1808,3.6705,5.1173
1337.875,11.708,12.9181,85.1561,289.1218,7.0377,8.443,2.3239,3.6737,4.9977
