"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","DEN","RMG","RMN"
1222.125,8.847,64.0586,87.8684,271.9018,6.3691,6.4056,2.5916,3.9279,5.2214
1222.25,8.875,63.4426,89.6489,272.3257,6.504,6.4934,2.5737,3.9144,5.1906
1222.375,8.903,62.3311,94.5308,272.4422,6.6501,6.5935,2.5566,3.8823,5.0899
1222.5,8.932,60.5255,98.8592,271.7744,6.5122,6.4894,2.5426,3.8459,4.9842
1222.625,8.96,58.5079,102.3966,273.0407,6.2824,6.3146,2.5319,3.7786,4.8618
1222.75,8.989,57.1891,102.9595,275.188,6.1655,6.2123,2.5268,3.7416,4.7868
1222.875,9.018,56.2326,99.44,277.2938,6.0936,6.1282,2.5231,3.7416,4.8013
1223,9.048,53.5376,94.363,279.6296,5.7474,5.8342,2.5073,3.7313,4.8387
1223.125,9.077,57.5575,94.1505,282.0881,5.7348,5.758,2.4759,3.6887,4.8074
1223.25,9.107,60.5941,95.2432,284.0462,5.6922,5.6972,2.4543,3.6433,4.7388
1223.375,9.137,62.2966,97.824,285.4746,5.5603,5.5851,2.4494,3.5785,4.6369
1223.5,9.167,62.5075,102.0292,286.3682,5.3641,5.4053,2.4571,3.4818,4.4943
1223.625,9.196,59.6869,107.9968,286.8003,5.2721,5.2346,2.4104,3.3955,4.3505
1223.75,9.226,57.8853,117.1503,288.3258,4.9825,4.9233,2.2964,3.2566,4.1673
1223.875,9.256,57.8787,123.0982,292.4382,4.5253,4.4806,2.1545,3.0577,3.9423
1224,9.286,58.8331,126.2403,299.0806,4.0751,4.0715,2.0362,2.8772,3.7001
1224.125,9.315,59.8267,127.1217,305.3037,3.8818,3.9036,2.0157,2.7276,3.549
1224.25,9.345,60.2714,126.4699,308.9723,3.933,3.9472,2.0691,2.6594,3.4627
1224.375,9.375,59.7291,125.3072,309.476,4.2151,4.2184,2.1714,2.6829,3.4893
1224.5,9.405,59.5141,121.6423,304.1983,4.6262,4.6564,2.2833,2.841,3.7007
1224.625,9.435,59.5878,113.5151,296.4275,5.0923,5.1081,2.314,3.1348,4.0102
